rowID,Mol ID,SMILES,Atom ID,Aromatic,Strained,C_Mulliken Charge,AtomDegree,C_Effective Atom Polarizability,C_Partial Pi Charge ,C_Pi Electronegativity,C_SigmaElectonegativity,Hybridization,H_mulliken_charge,H_Effective Atom Polarizability,H_sigmaElectroNegativityDescriptor,NWChem,Avg_NWChem,BondLength,Exp1JCH,SigmaDeltaTheta,SigmaAbsDelthaTheta,Omega,MaxDeltaTheta
259,45_NWChem_1JCH_mulliken,[H]C([H])([H])P(C([H])([H])[H])C([H])([H])[H],a12,FALSE,FALSE,6.55571,1,3.8695,0,0,7.572848776,SP3,0.88119,2.66025,7.342604825,129.6573,128.8572889,1.093884524,127,2.031593636,2.031593636,123.0977171,1.847317486
260,46_NWChem_1JCH_mulliken,[H]C([H])([H])C(=O)C([H])([H])[H],a10,FALSE,FALSE,6.36082,1,4.65925,0,0,7.921848176,SP3,0.88277,3.055125,7.360223273,122.4927,126.8628667,1.094488217,127,-2.333159969,2.333159969,122.8204,4.9E-324
261,46_NWChem_1JCH_mulliken,[H]C([H])([H])C(=O)C([H])([H])[H],a5,FALSE,FALSE,6.36082,1,4.65925,0,0,7.921848176,SP3,0.88277,3.055125,7.360223273,122.4941,126.8628667,1.094493841,127,-2.332746062,2.332746062,122.8206089,4.9E-324
262,46_NWChem_1JCH_mulliken,[H]C([H])([H])C(=O)C([H])([H])[H],a9,FALSE,FALSE,6.36082,1,4.65925,0,0,7.921848176,SP3,0.887,3.055125,7.360223273,123.2883,126.8628667,1.093717418,127,-0.931254829,1.048953993,123.089977,0.058849582
263,46_NWChem_1JCH_mulliken,[H]C([H])([H])C(=O)C([H])([H])[H],a6,FALSE,FALSE,6.36082,1,4.65925,0,0,7.921848176,SP3,0.88701,3.055125,7.360223273,123.291,126.8628667,1.093710738,127,-0.928921193,1.049571137,123.090514,0.060324972
264,46_NWChem_1JCH_mulliken,[H]C([H])([H])C(=O)C([H])([H])[H],a7,FALSE,FALSE,6.36082,1,4.65925,0,0,7.921848176,SP3,0.85757,3.055125,7.360223273,134.8042,126.8628667,1.088546558,127,1.144135019,4.077218063,124.4067452,2.610676541
265,46_NWChem_1JCH_mulliken,[H]C([H])([H])C(=O)C([H])([H])[H],a8,FALSE,FALSE,6.36082,1,4.65925,0,0,7.921848176,SP3,0.85757,3.055125,7.360223273,134.8069,126.8628667,1.088543858,127,1.147238565,4.078151166,124.4080026,2.612694865
266,47_NWChem_1JCH_mulliken,[H]C([H])([H])N(C([H])([H])[H])C([H])([H])[H],a7,FALSE,FALSE,6.20905,1,4.9635,0,0,7.857876638,SP3,0.92312,3.20725,7.412767085,125.6528,130.9280778,1.10547322,133,0.856477981,2.060358904,121.8219151,1.458418443
267,47_NWChem_1JCH_mulliken,[H]C([H])([H])N(C([H])([H])[H])C([H])([H])[H],a13,FALSE,FALSE,6.20917,1,4.9635,0,0,7.857876638,SP3,0.92304,3.20725,7.412767085,125.6601,130.9280778,1.105474824,133,0.871092712,2.065623794,121.8220923,1.468358253
268,47_NWChem_1JCH_mulliken,[H]C([H])([H])N(C([H])([H])[H])C([H])([H])[H],a10,FALSE,FALSE,6.2091,1,4.9635,0,0,7.857876638,SP3,0.9231,3.20725,7.412767085,125.6923,130.9280778,1.105436636,133,0.863327719,2.074725681,121.8295299,1.4690267
269,47_NWChem_1JCH_mulliken,[H]C([H])([H])N(C([H])([H])[H])C([H])([H])[H],a5,FALSE,FALSE,6.20905,1,4.9635,0,0,7.857876638,SP3,0.89338,3.20725,7.412767085,133.4263,130.9280778,1.092365079,133,-2.505167932,5.257394878,121.7774886,1.376113473
270,47_NWChem_1JCH_mulliken,[H]C([H])([H])N(C([H])([H])[H])C([H])([H])[H],a9,FALSE,FALSE,6.2091,1,4.9635,0,0,7.857876638,SP3,0.89316,3.20725,7.412767085,133.5369,130.9280778,1.09237688,133,-2.465762149,5.274035956,121.7945496,1.404136904
271,47_NWChem_1JCH_mulliken,[H]C([H])([H])N(C([H])([H])[H])C([H])([H])[H],a8,FALSE,FALSE,6.2091,1,4.9635,0,0,7.857876638,SP3,0.89319,3.20725,7.412767085,133.5618,130.9280778,1.09235291,133,-2.442801198,5.279859019,121.8021925,1.41852891
272,47_NWChem_1JCH_mulliken,[H]C([H])([H])N(C([H])([H])[H])C([H])([H])[H],a11,FALSE,FALSE,6.20917,1,4.9635,0,0,7.857876638,SP3,0.8932,3.20725,7.412767085,133.5673,130.9280778,1.092349598,133,-2.458071245,5.292271474,121.7942879,1.417100114
273,47_NWChem_1JCH_mulliken,[H]C([H])([H])N(C([H])([H])[H])C([H])([H])[H],a12,FALSE,FALSE,6.20917,1,4.9635,0,0,7.857876638,SP3,0.89321,3.20725,7.412767085,133.5689,130.9280778,1.092366132,133,-2.464685958,5.292045373,121.7924695,1.413679707
274,47_NWChem_1JCH_mulliken,[H]C([H])([H])N(C([H])([H])[H])C([H])([H])[H],a6,FALSE,FALSE,6.20905,1,4.9635,0,0,7.857876638,SP3,0.89304,3.20725,7.412767085,133.6863,130.9280778,1.092350003,133,-2.399130495,5.317734429,121.8216484,1.459301967
275,48_NWChem_1JCH_mulliken,[H]C([H])([H])SC([H])([H])[H],a4,FALSE,FALSE,6.47201,1,6.24725,0,0,7.812050539,SP3,0.85743,3.849125,7.381762854,134.8745,138.7045,1.090099042,138,-3.729140234,3.729140234,120.1405999,4.9E-324
276,48_NWChem_1JCH_mulliken,[H]C([H])([H])SC([H])([H])[H],a5,FALSE,FALSE,6.47201,1,6.24725,0,0,7.812050539,SP3,0.86558,3.849125,7.381762854,140.6195,138.7045,1.09110634,138,1.53120989,4.882203325,123.4326256,2.609951928
277,49_NWChem_1JCH_mulliken,[H]C([H])([H])OC([H])([H])[H],a5,FALSE,FALSE,6.11093,1,3.71125,0,0,8.313683858,SP3,0.91086,2.581125,7.495044858,136.7376,138.5757333,1.098550034,140,0.645046387,4.7592071,123.5940848,2.225441278
278,49_NWChem_1JCH_mulliken,[H]C([H])([H])OC([H])([H])[H],a4,FALSE,FALSE,6.11093,1,3.71125,0,0,8.313683858,SP3,0.8823,2.581125,7.495044858,142.252,138.5757333,1.090211671,140,-3.140708637,5.087612789,122.6944663,0.973452076
279,5_NWChem_1JCH_mulliken,[H]C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],a6,FALSE,FALSE,6.32561,1,5.75575,0,0,7.433170315,SP3,0.90263,3.603375,7.316217345,124.1206,124.1348083,1.093783701,123.3,-1.609942643,4.982994295,121.2049321,1.686525826
280,5_NWChem_1JCH_mulliken,[H]C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],a14,FALSE,FALSE,6.32561,1,5.75575,0,0,7.433170315,SP3,0.90263,3.603375,7.316217345,124.1295,124.1348083,1.09378874,123.3,-1.601420815,4.986853912,121.2050389,1.692716549
281,5_NWChem_1JCH_mulliken,[H]C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],a9,FALSE,FALSE,6.32561,1,5.75575,0,0,7.433170315,SP3,0.90262,3.603375,7.316217345,124.1309,124.1348083,1.093799864,123.3,-1.595358833,4.971529744,121.2047665,1.688085456
282,5_NWChem_1JCH_mulliken,[H]C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],a16,FALSE,FALSE,6.32557,1,5.75575,0,0,7.433170315,SP3,0.90263,3.603375,7.316217345,124.1315,124.1348083,1.093797004,123.3,-1.600419934,4.976608663,121.2172207,1.688094364
283,5_NWChem_1JCH_mulliken,[H]C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],a10,FALSE,FALSE,6.32561,1,5.75575,0,0,7.433170315,SP3,0.90263,3.603375,7.316217345,124.1317,124.1348083,1.09379028,123.3,-1.603326035,4.992801984,121.208288,1.694737974
284,5_NWChem_1JCH_mulliken,[H]C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],a12,FALSE,FALSE,6.32561,1,5.75575,0,0,7.433170315,SP3,0.90262,3.603375,7.316217345,124.1323,124.1348083,1.093785124,123.3,-1.598019584,4.978291741,121.2036729,1.690136078
285,5_NWChem_1JCH_mulliken,[H]C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],a13,FALSE,FALSE,6.32561,1,5.75575,0,0,7.433170315,SP3,0.90262,3.603375,7.316217345,124.1341,124.1348083,1.093788675,123.3,-1.596726784,4.980305718,121.2045481,1.691789467
286,5_NWChem_1JCH_mulliken,[H]C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],a8,FALSE,FALSE,6.32561,1,5.75575,0,0,7.433170315,SP3,0.90263,3.603375,7.316217345,124.1349,124.1348083,1.093798304,123.3,-1.598625356,4.984798725,121.2084051,1.693086685
287,5_NWChem_1JCH_mulliken,[H]C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],a11,FALSE,FALSE,6.32561,1,5.75575,0,0,7.433170315,SP3,0.90262,3.603375,7.316217345,124.1362,124.1348083,1.093791932,123.3,-1.595431461,4.974454508,121.2055214,1.689511524
288,5_NWChem_1JCH_mulliken,[H]C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],a15,FALSE,FALSE,6.32557,1,5.75575,0,0,7.433170315,SP3,0.90262,3.603375,7.316217345,124.1389,124.1348083,1.093801815,123.3,-1.595048499,4.951939504,121.2121138,1.678445502
289,5_NWChem_1JCH_mulliken,[H]C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],a7,FALSE,FALSE,6.32561,1,5.75575,0,0,7.433170315,SP3,0.90261,3.603375,7.316217345,124.1474,124.1348083,1.093794533,123.3,-1.584612322,4.967958494,121.2076569,1.691673086
290,5_NWChem_1JCH_mulliken,[H]C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],a17,FALSE,FALSE,6.32557,1,5.75575,0,0,7.433170315,SP3,0.90262,3.603375,7.316217345,124.1497,124.1348083,1.093794398,123.3,-1.586927901,4.972158801,121.2196136,1.69261545
291,50_NWChem_1JCH_mulliken,[H]C([H])([H])OC([H])([H])OC([H])([H])[H],a6,FALSE,FALSE,5.7798,2,4.8105,0,0,9.373956024,SP3,0.93486,3.13075,7.709133725,151.478,151.478,1.106639567,161.8,1.162735397,5.418211837,125.5775695,3.290473617
292,51_NWChem_1JCH_mulliken,[H]C([H])(N(O)O)N(O)O,a9,FALSE,FALSE,6.0657,2,5.741,0,0,9.562621708,SP3,0.81365,3.596,7.600639305,167.7145,167.7343,1.085439063,169.4,1.509795308,3.446895327,123.2320851,2.21108691
293,51_NWChem_1JCH_mulliken,[H]C([H])(N(O)O)N(O)O,a8,FALSE,FALSE,6.0657,2,5.741,0,0,9.562621708,SP3,0.81371,3.596,7.600639305,167.7541,167.7343,1.085429188,169.4,1.520912713,3.458012732,123.2432263,2.220255663
294,52_NWChem_1JCH_mulliken,[H]C([H])(Cl)Cl,a4,FALSE,FALSE,6.37039,2,6.524,0,0,9.393753911,SP3,0.80314,3.9875,7.626596734,180.7419,180.7419,1.08387189,178,-0.614173114,6.969989884,122.4237507,1.588954193
295,53_NWChem_1JCH_mulliken,[H]C([H])(C#N)Cl,a4,FALSE,FALSE,6.33854,2,5.886,0,0,9.346525451,SP3,0.81169,3.6685,7.580988037,158.9797,158.9797,1.088530488,160,-1.053335695,5.070509882,120.1036332,2.008587094
296,54_NWChem_1JCH_mulliken,[H]C([H])([H])OC([H])(OC([H])([H])[H])OC([H])([H])[H],a8,FALSE,FALSE,5.50238,3,5.90975,0,0,10.62949521,SP3,0.96903,3.680375,7.945257224,176.2071,176.2071,1.10986123,186,1.401968528,1.401968528,125.9572603,0.467323009
297,55_NWChem_1JCH_mulliken,[H]C(N(O)O)(N(O)O)N(O)O,a11,FALSE,FALSE,5.91153,3,7.3055,0,0,10.73299118,SP3,0.79729,4.37825,7.7611538,196.5426,196.5426,1.083788385,195.8,-0.868912808,0.868912808,124.8064515,4.9E-324
298,56_NWChem_1JCH_mulliken,[H]C(F)(F)F,a5,FALSE,FALSE,5.38641,3,2.339,0,0,11.74029498,SP3,0.90951,1.895,8.039994132,240.861,240.861,1.08938083,239.1,2.905506719,2.905506719,126.6773125,0.96850225
299,57_NWChem_1JCH_mulliken,[H]C(Cl)(Cl)Cl,a5,FALSE,FALSE,6.39275,3,8.48,0,0,10.46660553,SP3,0.75273,4.9655,7.800857115,217.5258,217.5258,1.08220527,209,-5.70081462,5.70081462,122.2323286,4.9E-324
300,6_NWChem_1JCH_mulliken,[H]C1([H])(C([H])([H])C1([H])([H])),a4,FALSE,TRUE,6.22139,2,4.74,0,0,7.500560113,SP3,0.8893,3.0955,7.33433776,161.4416,161.4416,1.082878894,160.3,32.33715342,66.60284747,122.8708415,49.47000045
301,6_NWChem_1JCH_mulliken,[H]C1([H])(C([H])([H])C1([H])([H])),a6,FALSE,TRUE,6.22139,2,4.74,0,0,7.500560113,SP3,0.8893,3.0955,7.33433776,161.4416,161.4416,1.082878898,160.3,32.33715235,66.6028472,122.8708419,49.46999978
302,60_NWChem_1JCH_mulliken,[H]C([H])=C([H])C([H])([H])[H],a7,FALSE,FALSE,6.33392,1,4.667,0,0,7.552049902,SP3,0.89149,3.059,7.33907886,125.8523,126.0350333,1.090895428,125.6,-1.622709863,5.997354752,120.5710132,2.187322445
303,60_NWChem_1JCH_mulliken,[H]C([H])=C([H])C([H])([H])[H],a8,FALSE,FALSE,6.33392,1,4.667,0,0,7.552049902,SP3,0.88468,3.059,7.33907886,126.1264,126.0350333,1.093382083,125.6,-2.006328724,5.84837916,120.4283822,1.921025218
304,62_NWChem_1JCH_mulliken,[H]c1c([H])c([H])c(c([H])c1([H]))C([H])([H])[H],12,FALSE,FALSE,6.35767,1,6.1476875,0,0,7.618438005,SP3,0.88414,3.79934375,7.342749169,124.9369,125.5321,1.094800754,126,-2.58669118,5.299291939,120.5061909,1.356300379
305,62_NWChem_1JCH_mulliken,[H]c1c([H])c([H])c(c([H])c1([H]))C([H])([H])[H],13,FALSE,FALSE,6.35767,1,6.1476875,0,0,7.618438005,SP3,0.89185,3.79934375,7.342749169,125.8297,125.5321,1.091711823,126,-1.342854703,5.611341628,120.9194212,2.134243462
306,64_NWChem_1JCH_mulliken,[H]C([H])([H])C1([H])(C([H])([H])C1([H])([H])),a10,FALSE,FALSE,6.31609,1,4.9335,0,0,7.415228901,SP3,0.91052,3.19225,7.31423558,124.1012,124.6933333,1.093431285,126.1,-2.056920919,5.343479479,120.8868488,1.64327928
307,64_NWChem_1JCH_mulliken,[H]C([H])([H])C1([H])(C([H])([H])C1([H])([H])),a11,FALSE,FALSE,6.31609,1,4.9335,0,0,7.415228901,SP3,0.89535,3.19225,7.31423558,124.9894,124.6933333,1.093888713,126.1,-1.505700413,5.246425929,121.0074976,1.870362758
308,65_NWChem_1JCH_mulliken,[H]C1=C(C([H])([H])[H])C1([H])([H]),a9,FALSE,FALSE,6.34859,1,5.11425,0,0,7.584357055,SP3,0.88319,3.282625,7.340836264,127.6181,128.1655333,1.094227685,129,-2.278300107,3.907255618,121.4918622,0.814477755
309,65_NWChem_1JCH_mulliken,[H]C1=C(C([H])([H])[H])C1([H])([H]),a8,FALSE,FALSE,6.34859,1,5.11425,0,0,7.584357055,SP3,0.88316,3.282625,7.340836264,127.6228,128.1655333,1.094309259,129,-2.406866234,3.989647309,121.4798133,0.791390537
310,65_NWChem_1JCH_mulliken,[H]C1=C(C([H])([H])[H])C1([H])([H]),a10,FALSE,FALSE,6.34859,1,5.11425,0,0,7.584357055,SP3,0.88252,3.282625,7.340836264,129.2557,128.1655333,1.091741726,129,0.661144337,4.679722692,122.4675821,2.670433515
311,66_NWChem_1JCH_mulliken,[H]C#CC([H])([H])[H],a4,FALSE,FALSE,6.32304,1,4.24025,0,0,7.954113685,SP3,0.86888,2.845625,7.394809938,130.6245,130.6245,1.092728304,131.4,-1.43836728,4.462848134,121.619257,1.512240427
312,66_NWChem_1JCH_mulliken,[H]C#CC([H])([H])[H],a5,FALSE,FALSE,6.32304,1,4.24025,0,0,7.954113685,SP3,0.86888,2.845625,7.394809938,130.6245,130.6245,1.092728304,131.4,-1.438367278,4.462848138,121.619257,1.51224043
313,68_NWChem_1JCH_mulliken,[H]N1C([H])([H])C1([H])([H]),a5,FALSE,TRUE,6.1224,2,4.5765,0,0,8.05803153,SP3,0.89912,3.01375,7.441271925,162.9646,168.808875,1.085129817,168,34.13965655,65.22720447,123.2887277,49.68343051
314,68_NWChem_1JCH_mulliken,[H]N1C([H])([H])C1([H])([H]),a8,FALSE,TRUE,6.12241,2,4.5765,0,0,8.05803153,SP3,0.89912,3.01375,7.441271925,162.9668,168.808875,1.085128811,168,34.14161195,65.22618402,123.2885789,49.68389798
315,68_NWChem_1JCH_mulliken,[H]N1C([H])([H])C1([H])([H]),a6,FALSE,TRUE,6.1224,2,4.5765,0,0,8.05803153,SP3,0.88509,3.01375,7.441271925,174.652,168.808875,1.084078684,168,31.79231961,67.57454141,121.8448624,49.68343051
316,68_NWChem_1JCH_mulliken,[H]N1C([H])([H])C1([H])([H]),a7,FALSE,TRUE,6.12241,2,4.5765,0,0,8.05803153,SP3,0.88509,3.01375,7.441271925,174.6521,168.808875,1.084078749,168,31.79289235,67.57490362,121.8438627,49.68389798
317,69_NWChem_1JCH_mulliken,[H]C1([H])(C([H])([H])S1),a4,FALSE,TRUE,6.30872,2,6.489,0,0,8.004979932,SP3,0.85119,3.97,7.40893679,170.3365,170.3365,1.083691059,170.6,28.63461407,57.68933681,122.1691313,43.16197544
318,7_NWChem_1JCH_mulliken,[H]C1([H])(C([H])([H])C([H])([H])C1([H])([H])),a6,FALSE,TRUE,6.20375,2,5.4655,0,0,7.500560113,SP3,0.89827,3.45825,7.33433776,133.113,133.16815,1.091209297,133.6,9.139528174,29.80248229,125.8999136,19.47100523
319,7_NWChem_1JCH_mulliken,[H]C1([H])(C([H])([H])C([H])([H])C1([H])([H])),a5,FALSE,TRUE,6.20375,2,5.4655,0,0,7.500560113,SP3,0.89799,3.45825,7.33433776,133.2233,133.16815,1.091210393,133.6,9.418888288,29.52312218,126.122011,19.47100523
320,70_NWChem_1JCH_mulliken,[H]C1([H])(OC1([H])([H])),a4,FALSE,TRUE,6.02138,2,3.953,0,0,8.642204129,SP3,0.89464,2.702,7.531642712,174.7062,174.7062,1.0863455,175.7,34.47686735,65.95727047,121.8957695,50.21706891
321,71_NWChem_1JCH_mulliken,[H]N1C([H])([H])C([H])([H])C1([H])([H]),a7,FALSE,TRUE,6.08473,2,5.302,0,0,7.952916869,SP3,0.9193,3.3765,7.433805613,133.3629,140.8191,1.09714432,140,7.614010134,33.69499129,123.241152,20.65450071
322,71_NWChem_1JCH_mulliken,[H]N1C([H])([H])C([H])([H])C1([H])([H]),a9,FALSE,TRUE,6.08474,2,5.302,0,0,7.952916869,SP3,0.91929,3.3765,7.433805613,133.3664,140.8191,1.09714261,140,7.617991229,33.69139354,123.2439597,20.65469239
323,71_NWChem_1JCH_mulliken,[H]N1C([H])([H])C([H])([H])C1([H])([H]),a10,FALSE,TRUE,6.24691,2,5.38375,0,0,7.725847938,SP3,0.89097,3.417375,7.350323844,135.504,136.5067,1.089917689,134,7.451820261,39.07997875,121.5027993,23.26589951
324,71_NWChem_1JCH_mulliken,[H]N1C([H])([H])C([H])([H])C1([H])([H]),a11,FALSE,TRUE,6.24691,2,5.38375,0,0,7.725847938,SP3,0.89271,3.417375,7.350323844,137.5094,136.5067,1.089351435,134,17.3493749,29.18242411,129.0356884,23.26589951
325,71_NWChem_1JCH_mulliken,[H]N1C([H])([H])C([H])([H])C1([H])([H]),a8,FALSE,TRUE,6.08474,2,5.302,0,0,7.952916869,SP3,0.89288,3.3765,7.433805613,148.2724,140.8191,1.092701255,140,13.42672022,27.88266455,127.8594444,20.65469239
326,71_NWChem_1JCH_mulliken,[H]N1C([H])([H])C([H])([H])C1([H])([H]),a6,FALSE,TRUE,6.08473,2,5.302,0,0,7.952916869,SP3,0.89288,3.3765,7.433805613,148.2747,140.8191,1.092701481,140,13.4302355,27.87876592,127.8625343,20.65450071
327,72_NWChem_1JCH_mulliken,[H]C1([H])(C([H])([H])SC1([H])([H])),a10,FALSE,TRUE,6.13636,2,6.34,0,0,7.66144359,SP3,0.88785,3.8955,7.344874898,132.4521,132.5121,1.091011194,134.6,1.539058226,23.75893726,122.1834841,12.64899774
328,72_NWChem_1JCH_mulliken,[H]C1([H])(C([H])([H])SC1([H])([H])),a9,FALSE,TRUE,6.13636,2,6.34,0,0,7.66144359,SP3,0.88627,3.8955,7.344874898,132.5721,132.5121,1.092782318,134.6,10.1791096,15.11888588,129.5885819,12.64899774
329,72_NWChem_1JCH_mulliken,[H]C1([H])(C([H])([H])SC1([H])([H])),a5,FALSE,TRUE,6.37094,2,7.2145,0,0,7.928858096,SP3,0.86031,4.33275,7.404150071,145.729,147.00965,1.09026677,146.5,6.900283194,29.1397362,122.575935,18.0200097
330,72_NWChem_1JCH_mulliken,[H]C1([H])(C([H])([H])SC1([H])([H])),a7,FALSE,TRUE,6.37095,2,7.2145,0,0,7.928858096,SP3,0.86032,4.33275,7.404150071,145.7505,147.00965,1.090245421,146.5,6.930813743,29.10954986,122.6016913,18.0201818
331,72_NWChem_1JCH_mulliken,[H]C1([H])(C([H])([H])SC1([H])([H])),a8,FALSE,TRUE,6.37095,2,7.2145,0,0,7.928858096,SP3,0.85863,4.33275,7.404150071,148.2681,147.00965,1.089058043,146.5,12.26424867,23.77611493,126.8740643,18.0201818
332,72_NWChem_1JCH_mulliken,[H]C1([H])(C([H])([H])SC1([H])([H])),a6,FALSE,TRUE,6.37094,2,7.2145,0,0,7.928858096,SP3,0.85864,4.33275,7.404150071,148.291,147.00965,1.089074429,146.5,12.29617221,23.74384718,126.8992904,18.0200097
333,73_NWChem_1JCH_mulliken,[H]C1([H])(OC([H])([H])C1([H])([H])),a10,FALSE,TRUE,6.29302,2,5.072,0,0,7.925593852,SP3,0.88777,3.2615,7.362600992,135.3549,135.7114,1.089380137,137.4,11.75255717,37.24780052,124.4554653,24.50017884
334,73_NWChem_1JCH_mulliken,[H]C1([H])(OC([H])([H])C1([H])([H])),a9,FALSE,TRUE,6.29302,2,5.072,0,0,7.925593852,SP3,0.8864,3.2615,7.362600992,136.0679,135.7114,1.089294055,137.4,14.12093423,34.87942346,126.2360317,24.50017884
335,73_NWChem_1JCH_mulliken,[H]C1([H])(OC([H])([H])C1([H])([H])),a5,FALSE,TRUE,5.95584,2,4.6785,0,0,8.44129923,SP3,0.90771,3.06475,7.517914641,147.5333,148.2455,1.09417714,149.5,8.784896138,26.79344337,124.8174875,17.78916975
336,73_NWChem_1JCH_mulliken,[H]C1([H])(OC([H])([H])C1([H])([H])),a6,FALSE,TRUE,5.95584,2,4.6785,0,0,8.44129923,SP3,0.9042,3.06475,7.517914641,148.9577,148.2455,1.093248284,149.5,9.915596361,25.66274315,125.7338912,17.78916975
337,74_NWChem_1JCH_mulliken,[H]N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])([H]),a10,FALSE,FALSE,6.17451,2,6.472,0,0,7.612189348,SP3,0.9062,3.9615,7.342721125,125.4135,126.0183,1.094352173,125.6,-0.731772411,2.262323538,122.4995536,0.765275563
338,74_NWChem_1JCH_mulliken,[H]N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])([H]),a9,FALSE,FALSE,6.10601,2,6.39025,0,0,7.942366779,SP3,0.93255,3.920625,7.433555061,125.6119,130.21255,1.105330216,133.7,-0.167481529,2.168998685,122.127327,1.000758578
339,74_NWChem_1JCH_mulliken,[H]N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])([H]),a11,FALSE,FALSE,6.17451,2,6.472,0,0,7.612189348,SP3,0.90469,3.9615,7.342721125,126.6231,126.0183,1.094680814,125.6,-2.613321327,2.613321327,121.8023824,4.9E-324
340,74_NWChem_1JCH_mulliken,[H]N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])([H]),a8,FALSE,FALSE,6.10601,2,6.39025,0,0,7.942366779,SP3,0.89485,3.920625,7.433555061,134.8132,130.21255,1.093286702,133.7,-2.308971074,3.55326212,122.7235443,0.622145523
341,75_NWChem_1JCH_mulliken,[H]C1([H])(C([H])([H])C([H])([H])SC([H])([H])C1([H])([H])),a9,FALSE,FALSE,6.15364,2,7.42825,0,0,7.579940944,SP3,0.89495,4.439625,7.340004458,124.8778,126.209025,1.09606072,127.7,-3.253177077,3.99014392,121.2011447,0.368483421
342,75_NWChem_1JCH_mulliken,[H]C1([H])(C([H])([H])C([H])([H])SC([H])([H])C1([H])([H])),a13,FALSE,FALSE,6.15371,2,7.42825,0,0,7.579940944,SP3,0.89492,4.439625,7.340004458,124.897,126.209025,1.096056744,127.7,-3.235274121,4.007436022,121.2126653,0.386080951
343,75_NWChem_1JCH_mulliken,[H]C1([H])(C([H])([H])C([H])([H])SC([H])([H])C1([H])([H])),a14,FALSE,FALSE,6.15371,2,7.42825,0,0,7.579940944,SP3,0.90025,4.439625,7.340004458,127.5128,126.209025,1.09463485,127.7,-2.555861849,4.341453128,121.4810779,0.76801575
344,75_NWChem_1JCH_mulliken,[H]C1([H])(C([H])([H])C([H])([H])SC([H])([H])C1([H])([H])),a10,FALSE,FALSE,6.15364,2,7.42825,0,0,7.579940944,SP3,0.90024,4.439625,7.340004458,127.5485,126.209025,1.094625305,127.7,-2.515508316,4.348446511,121.4967247,0.789821886
345,75_NWChem_1JCH_mulliken,[H]C1([H])(C([H])([H])C([H])([H])SC([H])([H])C1([H])([H])),a16,FALSE,FALSE,6.39255,2,8.30275,0,0,7.922075884,SP3,0.85684,4.876875,7.403995827,137.6462,138.089075,1.091505329,135,-4.030990081,5.372741301,116.7925657,0.67087561
346,75_NWChem_1JCH_mulliken,[H]C1([H])(C([H])([H])C([H])([H])SC([H])([H])C1([H])([H])),a8,FALSE,FALSE,6.39255,2,8.30275,0,0,7.922075884,SP3,0.85683,4.876875,7.403995827,137.658,138.089075,1.091557661,135,-4.018874632,5.385294393,116.7904769,0.683209881
347,75_NWChem_1JCH_mulliken,[H]C1([H])(C([H])([H])C([H])([H])SC([H])([H])C1([H])([H])),a7,FALSE,FALSE,6.39255,2,8.30275,0,0,7.922075884,SP3,0.87407,4.876875,7.403995827,138.5122,138.089075,1.093911519,135,-0.968022087,9.267578116,119.4793045,4.149778015
348,75_NWChem_1JCH_mulliken,[H]C1([H])(C([H])([H])C([H])([H])SC([H])([H])C1([H])([H])),a15,FALSE,FALSE,6.39255,2,8.30275,0,0,7.922075884,SP3,0.87405,4.876875,7.403995827,138.5399,138.089075,1.093926533,135,-0.932067267,9.241864779,119.4945404,4.154898756
349,76_NWChem_1JCH_mulliken,[H]C1([H])(OC([H])([H])C([H])([H])C([H])([H])C1([H])([H])),a9,FALSE,FALSE,6.17345,2,6.16025,0,0,7.711804654,SP3,0.90217,3.805625,7.348826682,125.0215,125.84375,1.094822151,128,-0.657538239,1.8935536,122.2148601,0.618007681
350,76_NWChem_1JCH_mulliken,[H]C1([H])(OC([H])([H])C([H])([H])C([H])([H])C1([H])([H])),a10,FALSE,FALSE,6.17345,2,6.16025,0,0,7.711804654,SP3,0.90399,3.805625,7.348826682,126.666,125.84375,1.09492194,128,-2.437795397,2.437795397,121.7830588,4.9E-324
351,76_NWChem_1JCH_mulliken,[H]C1([H])(OC([H])([H])C([H])([H])C([H])([H])C1([H])([H])),a8,FALSE,FALSE,6.01241,2,5.76675,0,0,8.421795894,SP3,0.93203,3.608875,7.517457916,134.823,139.7442,1.101276761,139.4,-0.882001132,7.996035314,121.7893832,3.557017091
